id,listing_url,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,    price    ,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,reviews_per_month
19546951,https://www.airbnb.com/rooms/19546951,"Lovely villa in Portorosa, paradise in Sicily.",33685029,https://www.airbnb.com/users/show/33685029,Andrea,5/18/2015,"Catania, Italy",a few days or more,0%,N/A,f,3,5,t,Furnari,38.1232,15.11109,Room in serviced apartment,Hotel room,6,,2,,,31,1123,30,60,90,90,12,0,0,9/13/2017,10/19/2021,4.83,4.67,4.75,4.75,4.75,4.92,4.58,,t,0.12
19550030,https://www.airbnb.com/rooms/19550030,Casa di Leo,50896177,https://www.airbnb.com/users/show/50896177,Giusy,12/9/2015,"Syracuse, Italy",within an hour,100%,93%,t,2,2,t,Siracusa,37.06864166,15.28858662,Entire vacation home,Entire home/apt,3,1,2,2,40,3,28,18,48,78,234,70,9,0,8/24/2018,8/25/2025,4.87,4.89,4.93,4.94,4.91,4.84,4.76,IT089017C2VU97QSC6,f,0.81
19552229,https://www.airbnb.com/rooms/19552229,Casa Escondida,101736934,https://www.airbnb.com/users/show/101736934,Renato,10/29/2016,"Marsala, Italy",N/A,N/A,N/A,f,3,3,f,Marsala,37.74541,12.47456,Entire home,Entire home/apt,4,,2,,,31,1125,0,0,0,0,0,0,0,,,,,,,,,,,f,
19552298,https://www.airbnb.com/rooms/19552298,Bilocale Isola di Ustica piano rialzato,36204240,https://www.airbnb.com/users/show/36204240,Alessandro,6/19/2015,"Palermo, Italy",N/A,N/A,N/A,f,3,5,f,Ustica,38.7101,13.19182,Entire rental unit,Entire home/apt,2,1,2,1,100,31,1125,29,59,89,364,1,0,0,8/31/2018,8/31/2018,5,4,5,5,5,5,5,,t,0.01
19557825,https://www.airbnb.com/rooms/19557825,Villa Ceni a Triscina appartamento 5 posti,27985531,https://www.airbnb.com/users/show/27985531,Giuseppe,2/19/2015,"Castelvetrano, Italy",a few days or more,0%,5%,f,8,10,t,Castelvetrano,37.5823,12.80523,Entire rental unit,Entire home/apt,5,1,2,3,71,31,210,29,34,34,34,7,0,0,7/22/2021,10/15/2023,4.57,4.71,4.86,4.71,4.57,4.29,4.57,,f,0.14
19558775,https://www.airbnb.com/rooms/19558775,"Casa Vacanze ""Da Pietro"" Stanza n.1",137433579,https://www.airbnb.com/users/show/137433579,Giuseppina,6/28/2017,,within an hour,100%,100%,t,3,4,t,Gangi,37.7939,14.20913,Private room in home,Private room,3,1,1,2,40,1,31,29,59,89,363,24,0,0,11/6/2017,12/29/2023,4.92,5,4.96,5,5,4.67,4.88,IT082036C27RBVNDYT,t,0.25
19558798,https://www.airbnb.com/rooms/19558798,House il Conte,137432083,https://www.airbnb.com/users/show/137432083,Alessandro,6/28/2017,"Palermo, Italy",within an hour,100%,100%,f,1,1,t,Palermo,38.09754,13.31692,Entire home,Entire home/apt,4,1,2,4,64,1,30,24,48,78,92,30,6,4,7/29/2017,9/19/2025,4.8,4.87,4.8,4.76,4.79,4.64,4.79,IT082053C2UT3OSK86,t,0.3
19559212,https://www.airbnb.com/rooms/19559212,Mansarda con bagno in appartamento condiviso,70901401,https://www.airbnb.com/users/show/70901401,Leda,5/8/2016,"Palermo, Italy",within a few hours,100%,75%,t,1,1,t,Palermo,38.11334,13.35968,Entire condo,Entire home/apt,2,2,1,3,41,31,1125,18,28,58,238,132,3,0,8/9/2017,10/26/2024,4.92,4.86,4.86,4.95,4.96,4.95,4.92,"I applied for a CIN, but haven’t received it yet",f,1.33
19731916,https://www.airbnb.com/rooms/19731916,KeysLavanda appartamento 2 person Marina di Modica,106401570,https://www.airbnb.com/users/show/106401570,Keys,12/6/2016,"Sicily, Italy",within an hour,100%,100%,t,37,37,t,Modica,36.71464,14.77818,Entire rental unit,Entire home/apt,2,1,1,1,78,3,30,29,59,89,92,4,0,0,5/20/2018,9/3/2021,5,4.75,5,4.75,5,4.5,4.75,IT088006B4RDYJRNEA,t,0.04
19732133,https://www.airbnb.com/rooms/19732133,Appartamento Turchese a 50 mt dal teatro Massimo,139114371,https://www.airbnb.com/users/show/139114371,Ugo,7/7/2017,"Palermo, Italy",within an hour,100%,75%,f,6,6,t,Palermo,38.12038,13.35598,Entire rental unit,Entire home/apt,4,1.5,2,2,173,2,1125,11,39,69,344,19,1,0,8/8/2017,5/21/2025,4.84,4.89,4.84,4.94,4.79,4.89,4.78,IT082053B4WF5NLO4U,t,0.19
19935997,https://www.airbnb.com/rooms/19935997,Villa Branco  Welness in the heart of Taormina,77425724,https://www.airbnb.com/users/show/77425724,Elena,6/13/2016,"Milazzo, Italy",within an hour,100%,100%,f,3,3,t,Taormina,37.85632,15.28162,Entire villa,Entire home/apt,4,1,1,2,243,1,120,29,59,89,364,5,0,0,8/27/2017,9/4/2022,2.8,2.6,3.4,4.2,3.2,3,2.8,IT083097C245Y55U4L,f,0.05
19937817,https://www.airbnb.com/rooms/19937817,Granatasi house,49635721,https://www.airbnb.com/users/show/49635721,Tommaso,11/22/2015,"Caltavuturo, Italy",within an hour,100%,100%,t,1,1,f,Caltavuturo,37.82079497,13.89180492,Entire vacation home,Entire home/apt,8,3,3,7,45,1,28,25,55,58,178,77,10,0,11/10/2017,8/17/2025,4.92,4.87,4.88,4.79,4.94,4.95,4.9,IT082015C2N3KMJ5VS,f,0.8
19938117,https://www.airbnb.com/rooms/19938117,BellAqua  -Sicilian Living Style-  2,103833373,https://www.airbnb.com/users/show/103833373,Santo,11/15/2016,"Catania, Italy",N/A,N/A,N/A,f,4,4,t,Catania,37.49883,15.07843,Private room in condo,Private room,3,,,,,3,31,0,0,0,0,1,0,0,11/6/2019,11/6/2019,5,5,5,5,5,5,5,IT087015C1S88OSYVM,f,0.01
19938470,https://www.airbnb.com/rooms/19938470,Non solo Casa La Malfa...,77425724,https://www.airbnb.com/users/show/77425724,Elena,6/13/2016,"Milazzo, Italy",within an hour,100%,100%,f,3,3,t,Milazzo,38.2166,15.23547,Entire rental unit,Entire home/apt,4,1,1,1,95,31,1125,29,59,89,89,8,0,0,8/3/2017,8/28/2021,4.5,4.88,4.5,4.88,4.63,4.75,4.63,,f,0.08
19941595,https://www.airbnb.com/rooms/19941595,Appartamento sul mare,66882172,https://www.airbnb.com/users/show/66882172,Laura Michaela,4/12/2016,"Bologna, Italy",N/A,N/A,N/A,f,1,1,t,Pollina,38.02541,14.14963,Entire rental unit,Entire home/apt,5,,3,,,31,1125,23,53,83,83,0,0,0,,,,,,,,,,,f,
19942345,https://www.airbnb.com/rooms/19942345,Casa vacanza Barcellona P.G. Sicilia,126074137,https://www.airbnb.com/users/show/126074137,Antonio,4/16/2017,,N/A,N/A,N/A,f,1,1,f,Barcellona Pozzo di Gotto,38.16154,15.18561,Entire guesthouse,Entire home/apt,4,2,3,3,250,31,60,29,59,89,364,0,0,0,,,,,,,,,,,f,
19942964,https://www.airbnb.com/rooms/19942964,Nabeul Apartment,61539348,https://www.airbnb.com/users/show/61539348,Lucia,3/4/2016,"Sicily, Italy",within a few hours,80%,100%,f,1,1,t,Trapani,38.01368,12.55335,Entire rental unit,Entire home/apt,4,2,2,2,63,7,29,0,0,0,88,32,2,0,8/16/2017,8/28/2025,4.72,4.69,4.72,4.78,4.75,4.44,4.69,IT081021C259FL3RIW,f,0.32
19561104,https://www.airbnb.com/rooms/19561104,Villa Sofia,25895333,https://www.airbnb.com/users/show/25895333,Francesco Paolo,1/10/2015,,within an hour,99%,99%,t,76,108,t,Ribera,37.48203,13.26174,Entire home,Entire home/apt,7,2,3,5,74,3,365,12,42,72,289,27,5,1,10/24/2017,9/9/2025,4.63,4.7,4.85,5,4.93,4.59,4.81,IT084033C2EICM3UGC,t,0.28
19561150,https://www.airbnb.com/rooms/19561150,Il Gelsomino,137289917,https://www.airbnb.com/users/show/137289917,Ninfa,6/27/2017,"Porto Empedocle, Italy",within an hour,100%,100%,f,1,1,t,Porto Empedocle,37.3040123,13.52793121,Entire villa,Entire home/apt,9,2,3,7,47,3,28,29,59,89,269,5,0,0,8/16/2017,10/11/2019,5,4.8,5,4.8,5,4.8,5,It084028c2x186tmen,f,0.05
19867447,https://www.airbnb.com/rooms/19867447,"La Pergola Panoramico, fresco accogliente",140470760,https://www.airbnb.com/users/show/140470760,Fiora,7/14/2017,,N/A,N/A,N/A,f,4,4,f,Pantelleria,36.79632,11.96364,Nature lodge,Entire home/apt,2,1,1,1,60,31,1125,27,57,87,177,0,0,0,,,,,,,,,,,f,
19868089,https://www.airbnb.com/rooms/19868089,Il Lapino/limiuna virdi - stanza in centro storico,56883969,https://www.airbnb.com/users/show/56883969,Valerio,1/31/2016,"Palermo, Italy",within an hour,100%,100%,t,3,3,t,Palermo,38.11911,13.35127,Private room in rental unit,Private room,3,1,1,1,36,2,29,6,20,46,321,83,2,0,8/20/2017,7/8/2025,4.95,4.95,4.94,4.99,5,4.9,4.93,IT082053C2U28EWZFW,t,0.84
19868107,https://www.airbnb.com/rooms/19868107,Villa Marinella,39894348,https://www.airbnb.com/users/show/39894348,Gaspare,7/29/2015,"Palermo, Italy",within a day,100%,N/A,f,2,5,t,Castellammare del Golfo,38.0465,12.83614,Entire villa,Entire home/apt,6,3,3,3,419,31,1125,30,60,90,365,6,0,0,8/17/2017,8/2/2024,4,4.67,5,4.33,4.5,4.33,3.83,,t,0.06
19871905,https://www.airbnb.com/rooms/19871905,Mansarda Fardella,140589013,https://www.airbnb.com/users/show/140589013,Antonio,7/15/2017,"Trapani, Italy",within an hour,100%,97%,t,1,1,t,Trapani,38.0198,12.51808,Entire rental unit,Entire home/apt,4,1,1,2,55,3,75,2,24,26,239,186,33,4,8/7/2017,9/19/2025,4.82,4.87,4.87,4.87,4.91,4.85,4.79,IT081021C2JIHULQC3,t,1.87
19872077,https://www.airbnb.com/rooms/19872077,Dammuso La Terrazza,140470760,https://www.airbnb.com/users/show/140470760,Fiora,7/14/2017,,N/A,N/A,N/A,f,4,4,f,Pantelleria,36.80277,11.96122,Dammuso,Entire home/apt,2,1,1,1,60,31,1125,22,52,82,357,1,0,0,8/30/2019,8/30/2019,4,4,3,5,5,5,4,,f,0.01
19872733,https://www.airbnb.com/rooms/19872733,The casina in the historic center,7127747,https://www.airbnb.com/users/show/7127747,Davide,6/26/2013,"Catania, Italy",within an hour,100%,100%,,10,17,t,Catania,37.5003,15.08718,Entire rental unit,Entire home/apt,5,1,1,2,56,3,300,8,38,68,248,115,19,0,8/6/2017,8/29/2025,4.68,4.7,4.7,4.97,4.9,4.81,4.67,IT19087015C245401,t,1.16
19873718,https://www.airbnb.com/rooms/19873718,LE CUPOLE -,140470760,https://www.airbnb.com/users/show/140470760,Fiora,7/14/2017,,N/A,N/A,N/A,f,4,4,f,Pantelleria,36.79892,11.96547,Entire home,Entire home/apt,2,1,1,1,61,31,1125,27,57,87,177,0,0,0,,,,,,,,,,,f,
19873797,https://www.airbnb.com/rooms/19873797,Casa sulla spiaggia 1,38178953,https://www.airbnb.com/users/show/38178953,Angela,7/11/2015,"Cefalù, Italy",within an hour,100%,100%,t,5,5,t,Cefal,38.0182,14.07198,Entire townhouse,Entire home/apt,4,,2,,,3,30,0,1,1,1,269,25,4,7/30/2017,9/14/2025,4.88,4.95,4.93,4.88,4.96,4.84,4.77,IT082027C2XEY4Q8P3,t,2.7
19880412,https://www.airbnb.com/rooms/19880412,BB4U Apartments and Terrace - Palace,103001611,https://www.airbnb.com/users/show/103001611,Giulia,11/8/2016,"Palermo, Italy",within an hour,100%,100%,f,8,8,t,Palermo,38.11893,13.36426,Entire condo,Entire home/apt,15,3,3,9,405,1,1125,11,40,70,338,11,1,0,6/17/2018,7/12/2025,5,5,5,5,5,5,4.82,IT082053B4YFNKVVNO,t,0.12
19882290,https://www.airbnb.com/rooms/19882290,Cento Tarì Guest House - Stanza wood,91792992,https://www.airbnb.com/users/show/91792992,Virginia,8/25/2016,"Castiglione di Sicilia, Italy",within an hour,100%,100%,t,5,5,t,Castiglione di Sicilia,37.88344,15.12071,Private room in bed and breakfast,Private room,2,1,1,1,60,1,1125,12,40,65,273,3,1,0,8/18/2021,10/5/2024,5,5,5,5,4.67,5,4.67,IT087014C2X36FIMWN,f,0.06
19562592,https://www.airbnb.com/rooms/19562592,"Lipari, Villetta Nunzi, vicina al centro storico",137060834,https://www.airbnb.com/users/show/137060834,Annunziata,6/26/2017,,within a few hours,100%,64%,f,2,3,t,Lipari,38.46826,14.94816,Entire home,Entire home/apt,8,2,3,5,73,4,100,28,58,88,178,30,4,0,8/3/2018,8/27/2025,4.6,4.5,4.53,4.63,4.6,4.57,4.47,IT083041C2QFW2VCK9,f,0.34
19563216,https://www.airbnb.com/rooms/19563216,Super Central Apartment with Panoramic Terrace,5891174,https://www.airbnb.com/users/show/5891174,Giada,4/12/2013,"Catania, Italy",within an hour,100%,99%,t,3,3,t,Catania,37.49859,15.0835,Entire home,Entire home/apt,4,1.5,1,2,65,2,28,12,42,66,246,144,10,0,7/16/2017,8/26/2025,4.74,4.82,4.83,4.85,4.92,4.77,4.74,IT087015C2GVHUTK4C,t,1.44
19563239,https://www.airbnb.com/rooms/19563239,app vista mare check in e check out in piscina,23726844,https://www.airbnb.com/users/show/23726844,La Cascina Di Barone,11/14/2014,"Noto, Italy",within an hour,100%,93%,f,3,4,t,Noto,36.86844,15.10955,Entire vacation home,Entire home/apt,4,1,1,4,50,3,29,13,34,35,248,11,0,0,5/8/2019,7/14/2022,4.91,4.91,4.91,4.91,4.91,4.73,4.82,IT089013C1LHK7U92A,f,0.14
19944474,https://www.airbnb.com/rooms/19944474,La Terrazza di Harmakhis,124209181,https://www.airbnb.com/users/show/124209181,Gaspare,4/4/2017,"Partanna, Italy",within a day,67%,100%,f,3,3,f,Partanna,37.71584,12.88677,Entire rental unit,Entire home/apt,12,4,4,8,300,1,1125,30,60,90,365,1,0,0,5/26/2024,5/26/2024,4,4,5,4,4,5,4,IT081015C1K4HH2SDO,f,0.06
19944574,https://www.airbnb.com/rooms/19944574,"The Chic House , Palermo CIR: 19082053C213726",141096256,https://www.airbnb.com/users/show/141096256,Giorgio,7/18/2017,"Palermo, Italy",within an hour,100%,100%,f,3,3,t,Palermo,38.11961,13.3644,Entire rental unit,Entire home/apt,5,2,2,4,65,2,15,4,26,52,319,421,43,4,8/10/2017,9/15/2025,4.83,4.9,4.92,4.93,4.98,4.83,4.87,IT082053C27SCE522W,t,4.25
19944913,https://www.airbnb.com/rooms/19944913,Appartamento in città con vista Etna,141347950,https://www.airbnb.com/users/show/141347950,Saro,7/19/2017,,within an hour,100%,99%,t,1,1,t,Catania,37.52928,15.09734,Entire rental unit,Entire home/apt,3,1,1,1,31,3,1125,6,28,43,219,264,41,4,7/30/2017,9/22/2025,4.8,4.86,4.76,4.94,4.9,4.43,4.77,IT087015C2YR9OGW56,t,2.65
19945710,https://www.airbnb.com/rooms/19945710,Villa Elios Guesthouse,141356409,https://www.airbnb.com/users/show/141356409,Francesco,7/19/2017,"Marsala, Italy",within an hour,100%,60%,f,1,1,t,Marsala,37.89296,12.47265,Private room in villa,Private room,2,1,1,1,77,3,1125,6,14,14,265,7,2,1,8/6/2020,9/24/2025,5,4.86,4.86,4.86,4.86,5,4.86,IT081011B4YCSRCTJK,f,0.11
19946270,https://www.airbnb.com/rooms/19946270,casa mare e monti,1005694,https://www.airbnb.com/users/show/1005694,Lorenzo,8/22/2011,"Favara, Italy",within an hour,100%,100%,f,2,2,t,Favara,37.30859,13.65025,Entire rental unit,Entire home/apt,5,1,2,3,107,3,30,28,58,88,363,85,6,1,8/20/2017,9/11/2025,4.94,4.95,4.98,4.98,4.94,4.54,4.83,IT084017C2685CMJMO,f,0.86
19947095,https://www.airbnb.com/rooms/19947095,La casa piu' bella,25876594,https://www.airbnb.com/users/show/25876594,Giuseppe,1/10/2015,"Custonaci, Italy",within an hour,100%,100%,,8,8,t,Custonaci,38.07707,12.67851,Entire home,Entire home/apt,4,1,2,2,51,3,28,16,28,58,308,164,22,1,7/30/2017,9/16/2025,4.83,4.84,4.94,4.88,4.84,4.61,4.82,it081007c2ntkbqyya,t,1.65
19949013,https://www.airbnb.com/rooms/19949013,Villa       M&R     Mazzaforno,141304298,https://www.airbnb.com/users/show/141304298,Benedetto,7/19/2017,"Sicily, Italy",a few days or more,0%,N/A,f,1,2,f,Cefal,38.03053,13.97355,Entire vacation home,Entire home/apt,4,1,3,4,142,4,1125,28,58,88,363,4,0,0,8/11/2017,8/21/2024,4.25,4,4.75,4.25,4.25,5,4,IT082027C2549BHEQI,f,0.04
19950147,https://www.airbnb.com/rooms/19950147,Appartamento San Domenico,141401662,https://www.airbnb.com/users/show/141401662,Marco,7/19/2017,"Palermo, Italy",N/A,N/A,N/A,f,4,4,t,Palermo,38.11989,13.36122,Entire rental unit,Entire home/apt,5,2,2,3,162,2,210,10,40,70,345,1,0,0,1/2/2020,1/2/2020,5,5,5,5,5,5,5,IT082053C27C8G474M,t,0.01
19956676,https://www.airbnb.com/rooms/19956676,Corsaro B&B - Stanza dell'olivo,141458014,https://www.airbnb.com/users/show/141458014,Graziano,7/20/2017,"Donnalucata, Italy",N/A,N/A,100%,f,3,3,t,Scicli,36.76212,14.63819,Private room in condo,Private room,2,1,2,1,57,2,365,26,29,29,300,18,2,0,6/19/2019,8/15/2025,4.89,4.89,5,4.94,4.94,4.83,4.89,IT088011C23PHJTZZ9,t,0.24
19564033,https://www.airbnb.com/rooms/19564033,Cento Tarì  Junior suite,91792992,https://www.airbnb.com/users/show/91792992,Virginia,8/25/2016,"Castiglione di Sicilia, Italy",within an hour,100%,100%,t,5,5,t,Castiglione di Sicilia,37.88206,15.12146,Private room,Private room,4,1,1,3,110,1,1125,18,46,71,270,2,1,0,3/23/2024,10/16/2024,4.5,4.5,5,4.5,5,5,4.5,IT087014C2X36FIMWN,f,0.11
19882638,https://www.airbnb.com/rooms/19882638,Perla Marina,140713500,https://www.airbnb.com/users/show/140713500,Fabio Massimo,7/16/2017,,within an hour,100%,N/A,f,1,1,f,Siracusa,36.96693,15.22381,Entire villa,Entire home/apt,6,1,3,6,100,3,30,28,58,88,348,0,0,0,,,,,,,,,,IT089017C2FA43XD99,f,
19883424,https://www.airbnb.com/rooms/19883424,Ustica sotto le stelle - Palermo island,3943890,https://www.airbnb.com/users/show/3943890,Alberto,10/22/2012,"Palermo, Italy",within an hour,100%,100%,f,8,13,t,Ustica,38.7192,13.17835,Entire cottage,Entire home/apt,4,1,1,1,150,6,1125,27,30,30,212,6,0,0,9/3/2017,8/31/2024,4.5,4,4.67,4,4,5,4,IT082075C2MWQI6525,t,0.06
19884508,https://www.airbnb.com/rooms/19884508,Casetta al Castello,65448787,https://www.airbnb.com/users/show/65448787,Angelo,4/2/2016,"Sicily, Italy",within an hour,90%,97%,t,5,5,t,Naro,37.2953,13.79541,Entire home,Entire home/apt,6,1,3,3,32,31,1125,30,60,90,365,21,1,0,8/8/2018,10/24/2024,4.86,4.86,5,4.9,5,4.62,4.71,it084026c210965,f,0.24
19885493,https://www.airbnb.com/rooms/19885493,a due passi dalla spiaggia 1,137449461,https://www.airbnb.com/users/show/137449461,Floriana,6/28/2017,"San Vito Lo Capo, Italy",within an hour,100%,100%,f,2,2,t,San Vito Lo Capo,38.17477,12.73311,Entire vacation home,Entire home/apt,4,1,2,1,118,5,60,0,0,0,100,69,5,1,8/3/2017,9/1/2025,4.74,4.88,4.91,4.93,4.88,4.99,4.66,IT081020C28TM8AY3B,f,0.69
19886574,https://www.airbnb.com/rooms/19886574,"""La Marina""",140758602,https://www.airbnb.com/users/show/140758602,Giovanni,7/16/2017,,N/A,N/A,N/A,f,1,1,f,Licata,37.09914,13.93961,Entire home,Entire home/apt,4,,1,,,31,1125,0,0,0,0,0,0,0,,,,,,,,,,,f,
19887180,https://www.airbnb.com/rooms/19887180,"VILLETTA"" STELLA DEI VENTI""...",34886168,https://www.airbnb.com/users/show/34886168,Luisa Vitanna,6/3/2015,"Marsala, Italy",within a few hours,70%,86%,f,4,5,t,Marsala,37.81007,12.47181,Entire home,Entire home/apt,12,1,3,6,50,1,7,30,60,90,364,11,0,0,7/22/2018,8/6/2022,4.73,4.45,4.91,4.73,5,4.27,4.55,"I applied for a CIN, but haven’t received it yet",f,0.13
19888121,https://www.airbnb.com/rooms/19888121,Residence Le Corti a Mare,140775153,https://www.airbnb.com/users/show/140775153,Placido,7/16/2017,,N/A,N/A,N/A,f,1,1,f,Mascali,37.75935,15.21413,Entire rental unit,Entire home/apt,4,1,1,2,70,31,1125,30,60,90,270,7,0,0,8/12/2022,8/11/2024,4.14,4.29,3.86,4.57,4.57,4.71,4.43,,f,0.18
19890594,https://www.airbnb.com/rooms/19890594,Erika's house a 200 mt dal mare,140805034,https://www.airbnb.com/users/show/140805034,Erika,7/16/2017,,within an hour,100%,100%,t,1,1,t,Carini,38.18256,13.15845,Entire rental unit,Entire home/apt,4,2,2,3,97,2,1125,22,52,82,259,128,26,5,7/23/2018,9/27/2025,4.95,4.94,4.98,4.98,4.97,4.61,4.89,IT082021C2LFXL7534,f,1.46
19891274,https://www.airbnb.com/rooms/19891274,Terrace Sea View in the Town Center Design and Art,1191962,https://www.airbnb.com/users/show/1191962,Mario,9/21/2011,"Syracuse, Italy",within an hour,100%,100%,,18,19,t,Siracusa,37.06664,15.28624,Entire condo,Entire home/apt,2,1,1,1,786,1,730,18,48,78,353,334,12,2,1/11/2018,9/19/2025,4.84,4.92,4.84,4.93,4.94,4.92,4.84,It089017cvj4lkuwz,t,3.55
19897095,https://www.airbnb.com/rooms/19897095,LA BAITA DELLA VOLPE,99984185,https://www.airbnb.com/users/show/99984185,Alessandra,10/17/2016,"Palermo, Italy",within an hour,100%,100%,f,1,1,t,Petralia Sottana,37.86645,14.03774,Entire cabin,Entire home/apt,4,1,2,3,113,3,28,14,41,54,273,51,3,0,8/31/2017,5/11/2025,4.9,4.94,4.73,4.9,4.94,4.94,4.84,IT082056C24J3WU7MW,f,0.52
19564911,https://www.airbnb.com/rooms/19564911,Camera Panna-Affittacamere,12983181,https://www.airbnb.com/users/show/12983181,Elide,3/10/2014,"Marina di Ragusa, Italy",N/A,N/A,0%,f,6,7,t,Ragusa,36.78992,14.55165,Private room in home,Private room,2,1,1,1,44,31,1125,0,0,0,0,7,0,0,8/12/2017,8/20/2021,4.71,4.57,4.86,5,5,4,4.43,,f,0.07
19565282,https://www.airbnb.com/rooms/19565282,Camera Queen superior (Da Nina),137116569,https://www.airbnb.com/users/show/137116569,Domenica,6/26/2017,,within an hour,100%,100%,f,4,4,f,Lascari,38.0004,13.93731,Private room in home,Private room,2,1,1,1,50,1,90,29,59,89,364,40,0,0,8/17/2017,8/10/2024,4.7,4.83,4.8,4.93,4.93,4.48,4.63,it082044c2xs8693rq,t,0.4
19567969,https://www.airbnb.com/rooms/19567969,Marzamemi apt by the sea +comfort services Grano21,136859992,https://www.airbnb.com/users/show/136859992,Gianna,6/25/2017,"Marzamemi, Italy",N/A,N/A,50%,f,4,5,t,Noto,36.74553,15.10953,Entire rental unit,Entire home/apt,3,1,1,3,170,2,1125,29,59,89,269,6,2,0,6/9/2018,5/31/2025,4.67,4.5,4.5,5,4.83,5,4.67,IT089013B4WRW7ALD5,f,0.07
19568188,https://www.airbnb.com/rooms/19568188,"Dammusi Benessere, Artisti al tramonto",41561201,https://www.airbnb.com/users/show/41561201,,,,,,,t,,,,Pantelleria,36.79457,11.96454,Dammuso,Entire home/apt,4,1,2,3,80,4,1125,22,52,82,357,12,2,0,9/3/2018,7/19/2025,5,5,4.67,4.92,5,4.83,4.75,IT081014C2082CZZ78,f,0.14
19570579,https://www.airbnb.com/rooms/19570579,Casantò guest home,134420629,https://www.airbnb.com/users/show/134420629,Antonio,6/10/2017,,within an hour,100%,100%,t,1,1,t,Palermo,38.11802,13.3598,Entire rental unit,Entire home/apt,7,3,3,5,127,1,1125,6,27,53,289,124,8,0,7/25/2017,8/31/2025,4.97,4.98,4.98,4.98,4.96,4.91,4.94,IT082053C2284IG64E,t,1.24
19571561,https://www.airbnb.com/rooms/19571561,Villa Rosa | Portorosa,137497246,https://www.airbnb.com/users/show/137497246,Carlo,6/28/2017,,within a few hours,100%,50%,f,1,1,t,Furnari,38.12049,15.1088,Entire villa,Entire home/apt,6,3,4,4,335,5,90,30,60,90,365,2,1,0,8/23/2019,8/22/2025,5,5,5,5,5,5,5,IT083028C2AFVW4F8I,f,0.03
19577140,https://www.airbnb.com/rooms/19577140,Villa Nadia con terrazzo con splendida vista mare,121240641,https://www.airbnb.com/users/show/121240641,Nadia,3/17/2017,"Bolzano, Italy",within an hour,100%,50%,f,5,5,f,Castellammare del Golfo,38.01709,12.82039,Entire villa,Entire home/apt,6,3,2,6,131,5,30,24,54,84,359,1,0,0,8/19/2021,8/19/2021,5,5,5,5,5,5,3,IT081005C2WK78UPAA,t,0.02
19580189,https://www.airbnb.com/rooms/19580189,Charming Countryside Stay,109957923,https://www.airbnb.com/users/show/109957923,Isabelle - BELVILLA,1/5/2017,"Zürich, Switzerland",within an hour,100%,94%,f,94,249,t,Petralia Sottana,37.65195,14.07299,Entire villa,Entire home/apt,5,1,1,4,139,1,28,30,60,90,365,3,0,0,8/18/2018,8/5/2020,4,3.67,5,4.67,4.67,4.67,4.67,IT082056B5I8GO6N29,t,0.03
19898193,https://www.airbnb.com/rooms/19898193,"Room of Mimosas, Etna",136724718,https://www.airbnb.com/users/show/136724718,Luigi,6/24/2017,"Malvagna, Italy",N/A,N/A,N/A,f,9,9,t,Malvagna,37.9173,15.05527,Private room in bed and breakfast,Private room,4,1,1,3,80,1,365,26,56,86,361,0,0,0,,,,,,,,,,IT083044B4Q92KLJVH,t,
19898991,https://www.airbnb.com/rooms/19898991,Room of Freesias,136724718,https://www.airbnb.com/users/show/136724718,Luigi,6/24/2017,"Malvagna, Italy",N/A,N/A,N/A,f,9,9,t,Malvagna,37.91737,15.05701,Private room in bed and breakfast,Private room,4,1,1,2,80,1,365,30,60,90,365,0,0,0,,,,,,,,,,IT083044B4Q92KLJVH,t,
19899235,https://www.airbnb.com/rooms/19899235,Luxury Studio apartment swimming-pool,140899029,https://www.airbnb.com/users/show/140899029,Biagio,7/17/2017,"Marina di Ragusa, Italy",within an hour,100%,100%,t,1,1,t,Ragusa,36.79218,14.58687,Entire cottage,Entire home/apt,3,1.5,1,2,76,2,30,30,60,86,340,111,4,0,7/29/2017,8/21/2025,4.89,4.84,4.95,4.97,4.9,4.8,4.85,IT088009C2DQHYVG2Y,f,1.12
